time_utc,open,high,low,close,tick_volume,spread,real_volume
2025-07-09T00:00:00Z,1.1718600000000001,1.17288,1.17167,1.17241,3436,10,0
2025-07-09T04:00:00Z,1.17241,1.17253,1.17013,1.1712,6458,10,0
2025-07-09T08:00:00Z,1.1712,1.17281,1.17019,1.17123,8850,10,0
2025-07-09T12:00:00Z,1.17129,1.17193,1.16892,1.17149,9390,10,0
2025-07-09T16:00:00Z,1.17149,1.17241,1.17002,1.17045,9416,10,0
2025-07-09T20:00:00Z,1.1703999999999999,1.17227,1.17035,1.1721,4651,10,0
2025-07-10T00:00:00Z,1.1715,1.1749100000000001,1.17136,1.17434,3350,10,0
2025-07-10T04:00:00Z,1.17432,1.1743999999999999,1.17299,1.1734499999999999,4372,10,0
2025-07-10T08:00:00Z,1.1734499999999999,1.1743000000000001,1.17256,1.17273,7155,10,0
2025-07-10T12:00:00Z,1.17273,1.17339,1.17014,1.1706,7149,10,0
2025-07-10T16:00:00Z,1.17059,1.17142,1.16622,1.1685,11064,10,0
2025-07-10T20:00:00Z,1.1685,1.16995,1.16811,1.16992,4512,10,0
2025-07-11T00:00:00Z,1.1696900000000001,1.1707,1.16642,1.16743,4838,10,0
2025-07-11T04:00:00Z,1.16742,1.16856,1.16681,1.16759,6794,10,0
2025-07-11T08:00:00Z,1.16759,1.16953,1.167,1.16817,8814,10,0
2025-07-11T12:00:00Z,1.16817,1.17007,1.16808,1.1688,9073,10,0
2025-07-11T16:00:00Z,1.16881,1.17135,1.16738,1.16909,10859,10,0
2025-07-11T20:00:00Z,1.16909,1.16953,1.16783,1.16886,4837,10,0
2025-07-14T00:00:00Z,1.16665,1.1693500000000001,1.16604,1.1693,5156,10,0
2025-07-14T04:00:00Z,1.1693,1.16972,1.16722,1.16743,5155,10,0
2025-07-14T08:00:00Z,1.16743,1.16883,1.16538,1.16821,8155,10,0
2025-07-14T12:00:00Z,1.16822,1.16967,1.16791,1.16853,8116,10,0
2025-07-14T16:00:00Z,1.16852,1.16954,1.16597,1.16619,9965,10,0
2025-07-14T20:00:00Z,1.16619,1.16724,1.16587,1.1663999999999999,3903,10,0
2025-07-15T00:00:00Z,1.16617,1.16766,1.166,1.16717,3160,10,0
2025-07-15T04:00:00Z,1.16718,1.16794,1.16648,1.16755,4337,10,0
2025-07-15T08:00:00Z,1.16755,1.16923,1.16713,1.16862,6360,10,0
2025-07-15T12:00:00Z,1.16862,1.16906,1.16619,1.16775,8682,10,0
2025-07-15T16:00:00Z,1.16775,1.16788,1.15932,1.15957,14375,10,0
2025-07-15T20:00:00Z,1.15957,1.1604700000000001,1.15924,1.16013,4228,10,0
2025-07-16T00:00:00Z,1.15977,1.16129,1.15977,1.16074,2939,10,0
2025-07-16T04:00:00Z,1.16075,1.16194,1.16056,1.16192,4492,10,0
2025-07-16T08:00:00Z,1.16192,1.1628,1.16123,1.16249,7432,10,0
2025-07-16T12:00:00Z,1.1625,1.16259,1.15927,1.15981,9394,10,0
2025-07-16T16:00:00Z,1.15981,1.17211,1.15619,1.16385,20873,10,0
2025-07-16T20:00:00Z,1.16385,1.1658,1.162,1.16387,7529,10,0
2025-07-17T00:00:00Z,1.16329,1.16419,1.16168,1.16233,3372,10,0
2025-07-17T04:00:00Z,1.16235,1.16284,1.16132,1.16238,5713,10,0
2025-07-17T08:00:00Z,1.16238,1.16268,1.15728,1.16009,9122,10,0
2025-07-17T12:00:00Z,1.16012,1.16042,1.15566,1.15868,7885,10,0
2025-07-17T16:00:00Z,1.15867,1.16022,1.15774,1.15857,9822,10,0
2025-07-17T20:00:00Z,1.15857,1.15998,1.15795,1.15964,4589,10,0
2025-07-18T00:00:00Z,1.15928,1.16272,1.15923,1.16241,4055,10,0
2025-07-18T04:00:00Z,1.16241,1.16338,1.1617899999999999,1.16188,4335,10,0
2025-07-18T08:00:00Z,1.16185,1.16453,1.16116,1.16352,6761,10,0
2025-07-18T12:00:00Z,1.16352,1.1658,1.16317,1.1656,8863,10,0
2025-07-18T16:00:00Z,1.16558,1.16716,1.16258,1.1628,11070,10,0
2025-07-18T20:00:00Z,1.1628,1.16293,1.16167,1.16242,4455,10,0
2025-07-21T00:00:00Z,1.16247,1.16358,1.16184,1.16187,4447,10,0
2025-07-21T04:00:00Z,1.16187,1.16295,1.1614200000000001,1.16288,4213,10,0
2025-07-21T08:00:00Z,1.16288,1.16516,1.16273,1.16419,7312,10,0
2025-07-21T12:00:00Z,1.16419,1.16729,1.16332,1.16647,8290,10,0
2025-07-21T16:00:00Z,1.16647,1.17163,1.16575,1.16996,9688,10,0
2025-07-21T20:00:00Z,1.16996,1.1701,1.16855,1.16946,4115,10,0
2025-07-22T00:00:00Z,1.16896,1.16954,1.1683,1.1688,2721,10,0
2025-07-22T04:00:00Z,1.1688,1.16952,1.16821,1.16878,3510,10,0
2025-07-22T08:00:00Z,1.16879,1.17029,1.16814,1.1698,6756,10,0
2025-07-22T12:00:00Z,1.16981,1.17089,1.16827,1.16901,7468,10,0
2025-07-22T16:00:00Z,1.16901,1.176,1.16784,1.17546,12133,10,0
2025-07-22T20:00:00Z,1.17547,1.17549,1.17414,1.17529,4222,10,0
2025-07-23T00:00:00Z,1.17529,1.17556,1.17331,1.1746699999999999,4393,10,0
2025-07-23T04:00:00Z,1.1746699999999999,1.17483,1.17301,1.1734499999999999,6010,10,0
2025-07-23T08:00:00Z,1.1734499999999999,1.17525,1.17269,1.17324,7940,10,0
2025-07-23T12:00:00Z,1.17323,1.17389,1.17197,1.17246,8602,10,0
2025-07-23T16:00:00Z,1.17246,1.17602,1.17104,1.17507,11916,10,0
2025-07-23T20:00:00Z,1.17507,1.17747,1.1745,1.17718,6131,10,0
2025-07-24T00:00:00Z,1.17671,1.17783,1.17616,1.17666,3234,10,0
2025-07-24T04:00:00Z,1.17666,1.17795,1.17665,1.17736,5504,10,0
2025-07-24T08:00:00Z,1.1773500000000001,1.17777,1.17547,1.17575,8141,10,0
2025-07-24T12:00:00Z,1.17576,1.17588,1.17316,1.17357,8396,10,0
2025-07-24T16:00:00Z,1.17357,1.17883,1.17301,1.17619,13168,10,0
2025-07-24T20:00:00Z,1.17621,1.17774,1.17448,1.17475,4680,10,0
2025-07-25T00:00:00Z,1.17346,1.17583,1.1734499999999999,1.17539,3454,10,0
2025-07-25T04:00:00Z,1.17539,1.17581,1.17336,1.1739600000000001,4953,10,0
2025-07-25T08:00:00Z,1.17395,1.17604,1.17368,1.17428,9379,10,0
2025-07-25T12:00:00Z,1.17428,1.17431,1.17112,1.17178,8919,10,0
2025-07-25T16:00:00Z,1.17181,1.17382,1.17028,1.17286,12599,10,0
2025-07-25T20:00:00Z,1.1728399999999999,1.17465,1.17283,1.174,4540,10,0
2025-07-28T00:00:00Z,1.17586,1.17699,1.17508,1.17633,4923,10,0
2025-07-28T04:00:00Z,1.17634,1.17693,1.17452,1.1747,5290,10,0
2025-07-28T08:00:00Z,1.1747,1.17472,1.16703,1.1678600000000001,10500,10,0
2025-07-28T12:00:00Z,1.16785,1.1684,1.16432,1.16575,11914,10,0
2025-07-28T16:00:00Z,1.16576,1.16617,1.1598,1.15987,11764,10,0
2025-07-28T20:00:00Z,1.15985,1.16011,1.1584,1.1587399999999999,4566,10,0
2025-07-29T00:00:00Z,1.15886,1.15971,1.15839,1.15846,3136,10,0
2025-07-29T04:00:00Z,1.15846,1.15987,1.1574200000000001,1.15882,5156,10,0
2025-07-29T08:00:00Z,1.15882,1.1589800000000001,1.15265,1.15685,11143,10,0
2025-07-29T12:00:00Z,1.15687,1.15878,1.15244,1.15244,10593,10,0
2025-07-29T16:00:00Z,1.15244,1.1551,1.15184,1.15409,13373,10,0
2025-07-29T20:00:00Z,1.15409,1.156,1.15371,1.15441,5630,10,0
2025-07-30T00:00:00Z,1.15458,1.15673,1.1544,1.15668,2995,10,0
2025-07-30T04:00:00Z,1.15668,1.15723,1.155,1.15507,5234,10,0
2025-07-30T08:00:00Z,1.15507,1.15682,1.15397,1.15563,8616,10,0
2025-07-30T12:00:00Z,1.15563,1.15601,1.14687,1.14726,11331,10,0
2025-07-30T16:00:00Z,1.14725,1.14846,1.14578,1.14734,11938,10,0
2025-07-30T20:00:00Z,1.14734,1.15028,1.13997,1.14023,13666,10,0
2025-07-31T00:00:00Z,1.14032,1.14367,1.14026,1.14338,4277,10,0
2025-07-31T04:00:00Z,1.14338,1.14375,1.14071,1.14354,6712,10,0
2025-07-31T08:00:00Z,1.14352,1.14605,1.14304,1.14496,10273,10,0
2025-07-31T12:00:00Z,1.14496,1.14505,1.14203,1.14282,10717,10,0
2025-07-31T16:00:00Z,1.14282,1.14493,1.14056,1.14221,13112,10,0
2025-07-31T20:00:00Z,1.14222,1.14326,1.14092,1.14134,5823,10,0
2025-08-01T00:00:00Z,1.14147,1.14284,1.14112,1.14238,4833,10,0
2025-08-01T04:00:00Z,1.14237,1.1428,1.14045,1.14187,6530,10,0
2025-08-01T08:00:00Z,1.14186,1.1437599999999999,1.14051,1.1406100000000001,8032,10,0
2025-08-01T12:00:00Z,1.1406100000000001,1.15579,1.13912,1.15452,12980,10,0
2025-08-01T16:00:00Z,1.15451,1.15876,1.15357,1.15389,21075,10,0
2025-08-01T20:00:00Z,1.15389,1.15965,1.1516,1.15858,10673,10,0
2025-08-04T00:00:00Z,1.15907,1.15951,1.15554,1.15574,5959,10,0
2025-08-04T04:00:00Z,1.15575,1.15855,1.15499,1.15741,7196,10,0
2025-08-04T08:00:00Z,1.15741,1.15828,1.15492,1.15577,10798,10,0
2025-08-04T12:00:00Z,1.15575,1.15877,1.15547,1.15748,11483,10,0
2025-08-04T16:00:00Z,1.15748,1.1588,1.15564,1.15717,13144,10,0
2025-08-04T20:00:00Z,1.15716,1.15771,1.15625,1.15711,5426,10,0
2025-08-05T00:00:00Z,1.15666,1.1587399999999999,1.15661,1.1571500000000001,4059,10,0
2025-08-05T04:00:00Z,1.15714,1.15735,1.15537,1.15579,5764,10,0
2025-08-05T08:00:00Z,1.15578,1.15618,1.15309,1.15361,8887,10,0
2025-08-05T12:00:00Z,1.15362,1.1548,1.15272,1.15368,10546,10,0
2025-08-05T16:00:00Z,1.15368,1.15855,1.15318,1.15824,13197,10,0
2025-08-05T20:00:00Z,1.15824,1.15826,1.15659,1.15736,4889,10,0
2025-08-06T00:00:00Z,1.15711,1.1584699999999999,1.15703,1.15734,3328,10,0
2025-08-06T04:00:00Z,1.15733,1.15856,1.15639,1.15823,4478,10,0
2025-08-06T08:00:00Z,1.15822,1.15876,1.157,1.15745,7309,10,0
2025-08-06T12:00:00Z,1.15738,1.16282,1.15738,1.16232,8817,10,0
2025-08-06T16:00:00Z,1.16232,1.16479,1.1617,1.16341,12734,10,0
2025-08-06T20:00:00Z,1.16342,1.16681,1.16326,1.16587,5882,10,0
2025-08-07T00:00:00Z,1.16529,1.16654,1.16505,1.1652,3561,10,0
2025-08-07T04:00:00Z,1.1652,1.16759,1.1649,1.16709,4974,10,0
2025-08-07T08:00:00Z,1.16708,1.16984,1.16676,1.1682299999999999,8542,10,0
2025-08-07T12:00:00Z,1.16825,1.16843,1.16337,1.16506,12120,10,0
2025-08-07T16:00:00Z,1.16506,1.16581,1.16105,1.16377,12906,10,0
2025-08-07T20:00:00Z,1.16377,1.16709,1.16188,1.16628,7088,10,0
2025-08-08T00:00:00Z,1.16607,1.16789,1.1659,1.16722,4424,10,0
2025-08-08T04:00:00Z,1.16723,1.16734,1.16545,1.1658,5969,10,0
2025-08-08T08:00:00Z,1.16578,1.1663999999999999,1.16341,1.16366,8255,10,0
2025-08-08T12:00:00Z,1.16366,1.16536,1.16284,1.16412,9746,10,0
2025-08-08T16:00:00Z,1.16412,1.16673,1.16409,1.16559,10230,10,0
2025-08-08T20:00:00Z,1.16559,1.16661,1.1636,1.16391,5927,10,0
2025-08-11T00:00:00Z,1.16446,1.16507,1.16416,1.16469,3034,10,0
2025-08-11T04:00:00Z,1.1647,1.1675,1.1645,1.16715,4487,10,0
2025-08-11T08:00:00Z,1.16715,1.16733,1.16436,1.16549,6689,10,0
2025-08-11T12:00:00Z,1.16543,1.16577,1.16137,1.16198,8238,10,0
2025-08-11T16:00:00Z,1.16198,1.16272,1.15896,1.16071,9501,10,0
2025-08-11T20:00:00Z,1.16071,1.1619,1.15982,1.16148,4339,10,0
2025-08-12T00:00:00Z,1.16076,1.16194,1.16076,1.16148,3368,10,0
2025-08-12T04:00:00Z,1.16148,1.1627399999999999,1.1614,1.16271,5149,10,0
2025-08-12T08:00:00Z,1.16271,1.16285,1.16076,1.16144,8775,10,0
2025-08-12T12:00:00Z,1.16144,1.16553,1.15982,1.16417,10721,10,0
2025-08-12T16:00:00Z,1.16419,1.1696900000000001,1.16173,1.16792,17233,10,0
2025-08-12T20:00:00Z,1.16792,1.16801,1.16641,1.16718,5455,10,0
2025-08-13T00:00:00Z,1.16685,1.16804,1.16684,1.16794,2673,10,0
2025-08-13T04:00:00Z,1.16794,1.16872,1.1670099999999999,1.16837,4804,10,0
2025-08-13T08:00:00Z,1.16837,1.17201,1.16761,1.17136,8196,10,0
2025-08-13T12:00:00Z,1.17138,1.17298,1.1696900000000001,1.16984,7886,10,0
2025-08-13T16:00:00Z,1.16985,1.1723,1.16925,1.17064,10758,10,0
2025-08-13T20:00:00Z,1.17064,1.17103,1.16954,1.17032,3974,10,0
2025-08-14T00:00:00Z,1.17013,1.17144,1.16991,1.17107,3541,10,0
2025-08-14T04:00:00Z,1.17108,1.17146,1.16986,1.17033,5378,10,0
2025-08-14T08:00:00Z,1.17034,1.17061,1.1667399999999999,1.1668,8433,10,0
2025-08-14T12:00:00Z,1.16679,1.1696900000000001,1.16492,1.16634,11141,10,0
2025-08-14T16:00:00Z,1.16634,1.16709,1.16306,1.16339,12902,10,0
2025-08-14T20:00:00Z,1.16342,1.16499,1.16308,1.1647,4589,10,0
2025-08-15T00:00:00Z,1.1648100000000001,1.16528,1.1645699999999999,1.16517,2507,10,0
2025-08-15T04:00:00Z,1.16521,1.16642,1.16478,1.16625,4324,10,0
2025-08-15T08:00:00Z,1.16625,1.1684700000000001,1.16608,1.16818,6966,10,0
2025-08-15T12:00:00Z,1.16818,1.16995,1.1673,1.16936,8836,10,0
2025-08-15T16:00:00Z,1.16947,1.17147,1.1681300000000001,1.17033,10751,10,0
2025-08-15T20:00:00Z,1.17033,1.17076,1.16981,1.17029,4188,10,0
2025-08-18T00:00:00Z,1.171,1.17149,1.16997,1.17012,3104,10,0
2025-08-18T04:00:00Z,1.17011,1.17098,1.16931,1.1708,4161,10,0
2025-08-18T08:00:00Z,1.1708,1.17084,1.16706,1.16815,7463,10,0
2025-08-18T12:00:00Z,1.16814,1.16879,1.16657,1.16759,7095,10,0
2025-08-18T16:00:00Z,1.16759,1.16841,1.16555,1.16573,8589,10,0
2025-08-18T20:00:00Z,1.16573,1.167,1.16564,1.16599,4040,10,0
2025-08-19T00:00:00Z,1.16597,1.16745,1.16553,1.1658,2972,10,0
2025-08-19T04:00:00Z,1.1658,1.16618,1.16387,1.16602,4893,0,0
2025-08-19T08:00:00Z,1.16602,1.16838,1.16505,1.16745,7108,10,0
2025-08-19T12:00:00Z,1.16745,1.16925,1.16721,1.1675,6867,10,0
2025-08-19T16:00:00Z,1.1675,1.16778,1.16539,1.1656,9052,10,0
2025-08-19T20:00:00Z,1.1656,1.1660300000000001,1.16419,1.16454,3844,10,0
2025-08-20T00:00:00Z,1.16428,1.16486,1.16308,1.16382,3368,10,0
2025-08-20T04:00:00Z,1.16382,1.16417,1.16218,1.16339,5567,10,0
2025-08-20T08:00:00Z,1.16339,1.16463,1.16227,1.16373,8022,10,0
2025-08-20T12:00:00Z,1.16374,1.16732,1.16345,1.16705,7701,10,0
2025-08-20T16:00:00Z,1.16705,1.16714,1.16458,1.16594,9808,10,0
2025-08-20T20:00:00Z,1.16593,1.1672,1.16465,1.16491,4941,10,0
2025-08-21T00:00:00Z,1.1649,1.16544,1.16407,1.16464,2971,10,0
2025-08-21T04:00:00Z,1.16464,1.165,1.16408,1.1644700000000001,4837,10,0
2025-08-21T08:00:00Z,1.1645,1.16608,1.16246,1.16543,7812,10,0
2025-08-21T12:00:00Z,1.16543,1.16623,1.16363,1.16461,8122,10,0
2025-08-21T16:00:00Z,1.16461,1.16495,1.16007,1.16106,12044,10,0
2025-08-21T20:00:00Z,1.16106,1.16182,1.1602999999999999,1.16052,4027,10,0
2025-08-22T00:00:00Z,1.16042,1.16161,1.16024,1.16143,2873,10,0
2025-08-22T04:00:00Z,1.16143,1.16153,1.15825,1.1584,4432,10,0
2025-08-22T08:00:00Z,1.1584,1.15992,1.15828,1.1599,6057,10,0
2025-08-22T12:00:00Z,1.1599,1.16132,1.15931,1.16083,6368,10,0
2025-08-22T16:00:00Z,1.16083,1.17318,1.15971,1.17214,16489,10,0
2025-08-22T20:00:00Z,1.17214,1.17421,1.17146,1.17204,6088,10,0
2025-08-25T00:00:00Z,1.1721,1.17255,1.1695,1.16975,3431,10,0
2025-08-25T04:00:00Z,1.16975,1.17073,1.16932,1.17054,3583,10,0
2025-08-25T08:00:00Z,1.17054,1.17201,1.16941,1.17036,5964,10,0
2025-08-25T12:00:00Z,1.17032,1.17041,1.1684700000000001,1.16993,5759,10,0
2025-08-25T16:00:00Z,1.16993,1.17085,1.1650800000000001,1.16544,9277,10,0
2025-08-25T20:00:00Z,1.16544,1.16554,1.16023,1.16183,6339,10,0
2025-08-26T00:00:00Z,1.1617,1.16596,1.16097,1.16474,5884,10,0
2025-08-26T04:00:00Z,1.16473,1.16497,1.16233,1.16314,6243,10,0
2025-08-26T08:00:00Z,1.16314,1.16439,1.16018,1.16175,9854,10,0
2025-08-26T12:00:00Z,1.16175,1.16601,1.16172,1.16459,8678,10,0
2025-08-26T16:00:00Z,1.16456,1.16648,1.16369,1.16483,10791,10,0
2025-08-26T20:00:00Z,1.1648399999999999,1.16524,1.16331,1.16395,5029,10,0
2025-08-27T00:00:00Z,1.16419,1.16471,1.16331,1.16363,2998,10,0
2025-08-27T04:00:00Z,1.16363,1.16402,1.16116,1.16136,4085,10,0
2025-08-27T08:00:00Z,1.16137,1.16233,1.15766,1.15883,7291,10,0
2025-08-27T12:00:00Z,1.15883,1.15978,1.15736,1.1586,7581,10,0
2025-08-27T16:00:00Z,1.1586,1.16404,1.15817,1.16377,10451,10,0
2025-08-27T20:00:00Z,1.16379,1.1642299999999999,1.1627399999999999,1.16361,4976,10,0
2025-08-28T00:00:00Z,1.16336,1.1649,1.16321,1.16451,2760,10,0
2025-08-28T04:00:00Z,1.16451,1.1654200000000001,1.16383,1.16393,4037,10,0
2025-08-28T08:00:00Z,1.16393,1.16491,1.16287,1.1642000000000001,6815,10,0
2025-08-28T12:00:00Z,1.1642000000000001,1.16865,1.1642000000000001,1.1669100000000001,9091,10,0
2025-08-28T16:00:00Z,1.16689,1.16896,1.16582,1.16889,10908,10,0
2025-08-28T20:00:00Z,1.16889,1.1696900000000001,1.16774,1.16812,4292,10,0
2025-08-29T00:00:00Z,1.16798,1.16817,1.16723,1.16742,3160,10,0
2025-08-29T04:00:00Z,1.16742,1.16759,1.16557,1.16642,4608,10,0
2025-08-29T08:00:00Z,1.16642,1.16897,1.16607,1.16753,7084,10,0
2025-08-29T12:00:00Z,1.16753,1.16821,1.16504,1.16582,7895,10,0
2025-08-29T16:00:00Z,1.16583,1.17085,1.16531,1.17011,11444,10,0
2025-08-29T20:00:00Z,1.1701,1.17026,1.16805,1.16836,3984,10,0
2025-09-01T00:00:00Z,1.16932,1.16976,1.1685699999999999,1.16967,2236,10,0
2025-09-01T04:00:00Z,1.16967,1.17139,1.16875,1.17078,4523,10,0
2025-09-01T08:00:00Z,1.17078,1.17361,1.17078,1.17347,6934,10,0
2025-09-01T12:00:00Z,1.17347,1.17356,1.17061,1.17069,6916,10,0
2025-09-01T16:00:00Z,1.17071,1.17159,1.16961,1.17043,6623,10,0
2025-09-01T20:00:00Z,1.17043,1.17133,1.17008,1.171,2248,10,0
2025-09-02T00:00:00Z,1.17072,1.17178,1.17028,1.1703999999999999,2845,10,0
2025-09-02T04:00:00Z,1.1703999999999999,1.17065,1.16895,1.16929,5465,10,0
2025-09-02T08:00:00Z,1.16929,1.1706,1.16333,1.1644700000000001,11376,10,0
2025-09-02T12:00:00Z,1.16446,1.16525,1.16125,1.16167,12560,10,0
2025-09-02T16:00:00Z,1.16168,1.16821,1.16146,1.16436,13558,10,0
2025-09-02T20:00:00Z,1.16436,1.16477,1.16291,1.16403,4626,10,0
