time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pmh,pml,pmc,sweep_prev_high,sweep_prev_low
2024-07-21T07:00:00+0700,1.08835,1.09022,1.08252,1.08536,174658,0.00770000000000004,0.01097571428571428,0.00770000000000004,0.002989999999999826,0.0018700000000000383,0.0028400000000001757,0.3688311688311897,0,0,,0,0,0,0,1.080667303044335,1.0794928025824826,1.09155,1.06656,1.08349,0,0
2024-07-28T07:00:00+0700,1.08528,1.09262,1.07771,1.09085,213475,0.014909999999999979,0.011119999999999988,0.014909999999999979,0.005570000000000075,0.0017699999999998273,0.007570000000000077,0.8812877263581603,0,1,,0,0,0,0,1.0816370837067795,1.0799381828733656,1.09155,1.06656,1.08349,1,0
2024-08-04T07:00:00+0700,1.09222,1.10082,1.08812,1.09111,277380,0.012699999999999934,0.010865714285714272,0.012699999999999934,0.0011099999999999444,0.008599999999999941,0.002990000000000048,0.23543307086614676,0,0,,0,0,0,0,1.0825392662108957,1.0803762933489198,1.09476,1.07771,1.09085,1,0
2024-08-11T07:00:00+0700,1.09132,1.10469,1.09096,1.10176,147726,0.01373000000000002,0.011369285714285702,0.01373000000000002,0.010440000000000005,0.002929999999999877,0.000360000000000138,0.7865986890021942,0,0,CHOCH_UP,0,0,1,0,1.0843698122860483,1.0812148700803348,1.09476,1.07771,1.09085,0,0
2024-08-18T07:00:00+0700,1.10264,1.12003,1.1022,1.11876,177030,0.01827000000000001,0.011751428571428555,0.017830000000000013,0.016119999999999912,0.0012700000000001044,0.00043999999999999595,0.9287717330342062,0,0,BOS_UP,1,0,0,0,1.0876450682588057,1.0826872281164002,1.09476,1.07771,1.09085,0,0
2024-08-25T07:00:00+0700,1.11839,1.12012,1.10431,1.10436,178541,0.015810000000000102,0.012312142857142851,0.015810000000000102,0.014029999999999987,0.0017300000000000093,5.0000000000105516e-05,0.0031625553447251864,1,0,,0,0,0,0,1.0892369665198718,1.0835371407392864,1.09476,1.07771,1.09085,0,0
2024-09-01T07:00:00+0700,1.10445,1.11549,1.10259,1.10818,179642,0.012900000000000134,0.012514285714285716,0.012900000000000134,0.003730000000000011,0.00731000000000015,0.0018599999999999728,0.4333333333333276,0,0,,0,0,0,0,1.0910410649465507,1.0845035273769614,1.12012,1.08812,1.10436,0,0
2024-09-08T07:00:00+0700,1.10757,1.11013,1.10016,1.10697,175086,0.009970000000000034,0.012395714285714288,0.009970000000000034,0.0005999999999999339,0.0025600000000001177,0.006809999999999983,0.6830491474423229,0,1,,0,0,0,0,1.0925581063802126,1.0853845655190415,1.12012,1.08812,1.10436,0,0
2024-09-15T07:00:00+0700,1.10742,1.11885,1.10681,1.1162,209189,0.012039999999999829,0.011936428571428561,0.012039999999999829,0.00878000000000001,0.002649999999999819,0.0006099999999999994,0.7799003322259255,0,0,,0,0,0,0,1.0948097152963827,1.0865930139300597,1.12012,1.08812,1.10436,0,0
2024-09-22T07:00:00+0700,1.11569,1.12134,1.10827,1.11606,213027,0.013069999999999915,0.012224285714285688,0.013069999999999915,0.00036999999999998145,0.005279999999999951,0.007419999999999982,0.5960214231063515,1,0,,0,0,0,0,1.0968335519348225,1.087748582011234,1.12012,1.08812,1.10436,1,0
2024-09-29T07:00:00+0700,1.11539,1.12084,1.09508,1.09646,220896,0.025760000000000005,0.01349071428571426,0.025760000000000005,0.018930000000000113,0.005449999999999955,0.0013799999999999368,0.05357142857142611,0,0,CHOCH_DN,0,0,0,1,1.0967979755600774,1.0880902062460878,1.12012,1.08812,1.10436,1,0
2024-10-06T07:00:00+0700,1.0959,1.09967,1.08998,1.09299,189576,0.009689999999999976,0.01323571428571427,0.009689999999999976,0.00291000000000019,0.003769999999999829,0.003009999999999957,0.31062951496387664,0,0,BOS_DN,0,1,0,0,1.0964353112210223,1.088282355020751,1.12134,1.09508,1.09646,0,0
2024-10-13T07:00:00+0700,1.09312,1.09362,1.08106,1.08652,157134,0.012560000000000127,0.013340000000000003,0.012560000000000127,0.006600000000000161,0.0004999999999999449,0.00546000000000002,0.4347133757961756,0,0,BOS_DN,0,1,0,0,1.0954909958666392,1.0882132430591531,1.12134,1.09508,1.09646,0,0
