time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2023-08-15T07:00:00+0700,1.08999,1.09519,1.08968,1.08975,52884,0.005510000000000126,0.008108571428571434,0.005510000000000126,0.00024000000000001798,0.0052000000000000934,7.00000000000145e-05,0.012704174228677477,0,0,BOS_DN,0,1,0,0,1.0977773356008518,1.0963367252300853,1.10643,1.08743,1.09006,0,0
2023-08-16T07:00:00+0700,1.08969,1.09341,1.08712,1.08743,52282,0.006289999999999907,0.007245714285714284,0.006289999999999907,0.0022600000000001508,0.0037199999999999456,0.00030999999999981043,0.049284578696313995,0,0,BOS_DN,0,1,0,0,1.0967918750674372,1.095987441887729,1.10643,1.08743,1.09006,0,0
2023-08-17T07:00:00+0700,1.08743,1.09178,1.0856,1.08672,53078,0.006180000000000074,0.006945714285714285,0.006180000000000074,0.0007099999999999884,0.004350000000000076,0.0011200000000000099,0.1812297734627826,0,0,BOS_DN,0,1,0,0,1.0958326488705383,1.0956240127940924,1.10643,1.08743,1.09006,0,0
2023-08-18T07:00:00+0700,1.08671,1.08933,1.08445,1.08635,47590,0.0048799999999999955,0.006907857142857132,0.0048799999999999955,0.000360000000000138,0.0026199999999998447,0.0019000000000000128,0.38934426229508495,0,0,BOS_DN,0,1,0,0,1.0949295394542966,1.0952603260178535,1.10643,1.08743,1.09006,0,0
2023-08-21T07:00:00+0700,1.08618,1.09132,1.08607,1.08863,42191,0.005249999999999977,0.0069214285714285706,0.005249999999999977,0.0024500000000000632,0.002690000000000081,0.00010999999999983245,0.4876190476190299,0,0,BOS_DN,0,1,0,0,1.0943295833157922,1.0950003132328396,1.10643,1.08743,1.09006,0,1
2023-08-22T07:00:00+0700,1.0886,1.09299,1.08324,1.08404,41926,0.009749999999999925,0.0068921428571428545,0.009749999999999925,0.0045600000000001195,0.004389999999999894,0.0007999999999999119,0.08205128205127364,1,0,BOS_DN,0,1,0,0,1.0933496230000024,1.0945704970276302,1.09519,1.08445,1.08863,0,0
2023-08-23T07:00:00+0700,1.08406,1.08709,1.0802,1.08584,46981,0.006889999999999841,0.007023571428571415,0.006889999999999841,0.0017799999999998928,0.0012499999999999734,0.0038599999999999746,0.8185776487663277,0,0,BOS_DN,0,1,0,0,1.092634420809526,1.0942281245951742,1.09519,1.08445,1.08863,0,1
2023-08-24T07:00:00+0700,1.08579,1.08761,1.08047,1.08053,43076,0.007139999999999924,0.006771428571428555,0.007139999999999924,0.005260000000000042,0.0018199999999999328,5.999999999994898e-05,0.00840336134453076,0,0,BOS_DN,0,1,0,0,1.0914816188276664,1.0936909432385007,1.09519,1.08445,1.08863,0,0
2023-08-25T07:00:00+0700,1.08053,1.08411,1.07653,1.07897,48386,0.00757999999999992,0.006964999999999983,0.00757999999999992,0.0015600000000000058,0.0035799999999999166,0.0024399999999999977,0.32189973614776035,0,1,,0,0,0,0,1.0902900360821743,1.093113651346795,1.09519,1.08445,1.08863,0,0
2023-08-28T07:00:00+0700,1.0791,1.08215,1.07894,1.0814,38072,0.003209999999999935,0.006608571428571408,0.003209999999999935,0.0022999999999999687,0.0007500000000000284,0.00015999999999993797,0.7663551401869023,0,0,,0,0,0,0,1.08944336597911,1.09265429247045,1.09519,1.08445,1.08863,0,0
