time_th,open,high,low,close,tick_volume,tr,atr14,range,body,upper_wick,lower_wick,close_pos,swing_high,swing_low,structure_event,bos_up,bos_dn,choch_up,choch_dn,ema20,ema50,pwh,pwl,pwc,sweep_prev_high,sweep_prev_low
2023-10-12T07:00:00+0700,1.0617,1.06393,1.0525,1.05254,47050,0.011430000000000051,0.011430000000000051,0.011430000000000051,0.009160000000000057,0.0022299999999999542,4.0000000000040004e-05,0.003499562554684149,0,0,,0,0,0,0,1.05254,1.05254,,,,0,0
2023-10-13T07:00:00+0700,1.05252,1.0558,1.04951,1.05039,46928,0.006290000000000129,0.011062857142857199,0.006290000000000129,0.0021299999999999653,0.0032800000000001717,0.0008799999999999919,0.13990461049284164,0,0,,0,0,0,0,1.0523352380952382,1.0524556862745098,,,,0,0
2023-10-16T07:00:00+0700,1.05056,1.05622,1.05027,1.05575,38959,0.0059499999999999,0.010697653061224536,0.0059499999999999,0.005190000000000028,0.00046999999999997044,0.00028999999999990145,0.9210084033613481,0,0,,0,0,0,0,1.0526604535147392,1.0525848750480584,,,,0,0
2023-10-17T07:00:00+0700,1.05571,1.05944,1.05324,1.05742,43989,0.006199999999999983,0.010376392128279927,0.006199999999999983,0.0017100000000001003,0.0020199999999999108,0.0024699999999999722,0.6741935483871103,0,0,,0,0,0,0,1.0531137436561926,1.0527744877912717,1.06393,1.04951,1.05575,0,0
2023-10-18T07:00:00+0700,1.05742,1.05937,1.05227,1.05336,46626,0.007099999999999884,0.010142364119117066,0.007099999999999884,0.0040599999999999525,0.0019499999999998963,0.0010900000000000354,0.15352112676057086,0,0,,0,0,0,0,1.0531371966413172,1.052797449054359,1.06393,1.04951,1.05575,0,0
2023-10-19T07:00:00+0700,1.05336,1.06163,1.05277,1.05795,53628,0.00886000000000009,0.010050766682037282,0.00886000000000009,0.004589999999999872,0.0036800000000001276,0.0005900000000000905,0.584650112866807,0,0,,0,0,0,0,1.0535955588659536,1.0529995098757567,1.06393,1.04951,1.05575,0,0
2023-10-20T07:00:00+0700,1.0576699999999999,1.06032,1.05647,1.0591,42733,0.003849999999999909,0.00960785477617747,0.003849999999999909,0.0014300000000000423,0.0012199999999999989,0.0011999999999998678,0.6831168831168759,0,0,,0,0,0,0,1.0541197913549105,1.05323874478259,1.06393,1.04951,1.05575,0,0
2023-10-23T07:00:00+0700,1.05893,1.06774,1.0571,1.0667,41250,0.010639999999999983,0.009681579435021936,0.010639999999999983,0.007770000000000055,0.0010399999999999299,0.0018299999999999983,0.9022556390977508,0,0,,0,0,0,0,1.0553179064639666,1.053766637144057,1.06393,1.04951,1.05575,0,0
2023-10-24T07:00:00+0700,1.0667,1.06935,1.05826,1.0587,43063,0.011090000000000044,0.009782180903948945,0.011090000000000044,0.008000000000000007,0.002650000000000041,0.00043999999999999595,0.03967538322813293,1,0,,0,0,0,0,1.0556400106102555,1.0539601023540939,1.06774,1.05227,1.0667,1,0
2023-10-25T07:00:00+0700,1.0587,1.06062,1.05631,1.05639,40367,0.004309999999999814,0.00939131083938115,0.004309999999999814,0.0023100000000000342,0.0019199999999999218,7.999999999985796e-05,0.018561484918761348,0,0,,0,0,0,0,1.0557114381711836,1.054055392457855,1.06774,1.05227,1.0667,0,0
