time_th,open,high,low,close,tick_volume
2023-11-16T07:00:00+0700,1.08442,1.08952,1.08297,1.08494,39707
2023-11-17T07:00:00+0700,1.08489,1.09132,1.08244,1.09102,39882
2023-11-20T07:00:00+0700,1.09073,1.09515,1.08971,1.09375,39575
2023-11-21T07:00:00+0700,1.09376,1.09647,1.08997,1.09082,42715
2023-11-22T07:00:00+0700,1.09056,1.09223,1.0852,1.08857,41871
2023-11-23T07:00:00+0700,1.08849,1.09302,1.0882,1.08998,25328
2023-11-24T07:00:00+0700,1.08995,1.09481,1.08946,1.09306,31074
2023-11-27T07:00:00+0700,1.09418,1.09587,1.09247,1.0951,38059
2023-11-28T07:00:00+0700,1.09507,1.10084,1.0934,1.09901,44408
2023-11-29T07:00:00+0700,1.099,1.10168,1.0959699999999999,1.09666,48603
2023-11-30T07:00:00+0700,1.09665,1.09835,1.08789,1.0883099999999999,50539
2023-12-01T07:00:00+0700,1.0882,1.09123,1.08284,1.08765,50639
2023-12-04T07:00:00+0700,1.08743,1.08944,1.08036,1.08333,50944
2023-12-05T07:00:00+0700,1.08333,1.08469,1.0777700000000001,1.07937,49384
2023-12-06T07:00:00+0700,1.07928,1.08041,1.07583,1.07615,43093
2023-12-07T07:00:00+0700,1.07603,1.08171,1.07548,1.0790899999999999,51151
2023-12-08T07:00:00+0700,1.07906,1.08001,1.07235,1.07582,53601
2023-12-11T07:00:00+0700,1.0756000000000001,1.07785,1.07412,1.0762,39487
2023-12-12T07:00:00+0700,1.07589,1.08274,1.07526,1.07916,43909
2023-12-13T07:00:00+0700,1.07902,1.0896,1.07727,1.08714,48822
2023-12-14T07:00:00+0700,1.08676,1.10088,1.08676,1.09899,65379
2023-12-15T07:00:00+0700,1.09897,1.10032,1.08885,1.0890900000000001,55016
2023-12-18T07:00:00+0700,1.08947,1.09306,1.08916,1.09208,41507
2023-12-19T07:00:00+0700,1.09113,1.0987,1.0909200000000001,1.09778,45267
2023-12-20T07:00:00+0700,1.09778,1.09829,1.09293,1.09361,43003
2023-12-21T07:00:00+0700,1.09346,1.10119,1.0933,1.10082,47984
2023-12-22T07:00:00+0700,1.10082,1.10396,1.09887,1.10071,42332
2023-12-26T07:00:00+0700,1.10003,1.10446,1.10003,1.10396,20880
2023-12-27T07:00:00+0700,1.10396,1.11222,1.10281,1.1102400000000001,33852
2023-12-28T07:00:00+0700,1.10998,1.11389,1.10548,1.10585,38465
2023-12-29T07:00:00+0700,1.10581,1.10838,1.10325,1.1033,39151
2024-01-02T07:00:00+0700,1.10412,1.10438,1.09379,1.09388,45176
2024-01-03T07:00:00+0700,1.09415,1.0965,1.08926,1.09187,49837
2024-01-04T07:00:00+0700,1.09181,1.09718,1.09049,1.09419,43557
2024-01-05T07:00:00+0700,1.09387,1.09979,1.08765,1.09385,52100
2024-01-08T07:00:00+0700,1.09325,1.09783,1.09222,1.09475,41115
2024-01-09T07:00:00+0700,1.09475,1.0966,1.09101,1.09284,43027
2024-01-10T07:00:00+0700,1.09284,1.09724,1.09225,1.09698,38833
2024-01-11T07:00:00+0700,1.09652,1.09991,1.09299,1.09695,53790
2024-01-12T07:00:00+0700,1.09695,1.09865,1.09356,1.09463,46404
2024-01-15T07:00:00+0700,1.09443,1.0967,1.09331,1.09458,28560
2024-01-16T07:00:00+0700,1.09456,1.09504,1.08617,1.08724,51952
2024-01-17T07:00:00+0700,1.08716,1.0884,1.08441,1.088,47854
2024-01-18T07:00:00+0700,1.08788,1.09063,1.08463,1.08732,46536
2024-01-19T07:00:00+0700,1.08717,1.08973,1.08611,1.08947,40384
2024-01-22T07:00:00+0700,1.08873,1.09091,1.08793,1.08796,36769
2024-01-23T07:00:00+0700,1.08791,1.09156,1.08212,1.08517,39266
2024-01-24T07:00:00+0700,1.084,1.0931899999999999,1.084,1.08818,46114
2024-01-25T07:00:00+0700,1.08818,1.09013,1.08216,1.08433,46434
2024-01-26T07:00:00+0700,1.08434,1.08852,1.08125,1.08484,40773
2024-01-29T07:00:00+0700,1.084,1.08497,1.07956,1.083,35054
2024-01-30T07:00:00+0700,1.08289,1.08569,1.08115,1.08429,39991
2024-01-31T07:00:00+0700,1.08366,1.0887,1.07944,1.08154,60559
2024-02-01T07:00:00+0700,1.08087,1.08743,1.07795,1.08688,54986
2024-02-02T07:00:00+0700,1.0869,1.0897000000000001,1.078,1.07834,45718
2024-02-05T07:00:00+0700,1.07825,1.07856,1.07228,1.07399,43656
2024-02-06T07:00:00+0700,1.07378,1.07619,1.07222,1.07519,43249
2024-02-07T07:00:00+0700,1.07516,1.07836,1.07469,1.07691,40384
2024-02-08T07:00:00+0700,1.0768,1.07883,1.07412,1.07748,38381
2024-02-09T07:00:00+0700,1.07748,1.07943,1.07618,1.07821,38878
2024-02-12T07:00:00+0700,1.07723,1.08051,1.07554,1.07691,30336
2024-02-13T07:00:00+0700,1.07683,1.07942,1.07002,1.07062,41710
2024-02-14T07:00:00+0700,1.0706,1.0734,1.06945,1.0723799999999999,39168
2024-02-15T07:00:00+0700,1.07231,1.07843,1.07207,1.07695,38763
2024-02-16T07:00:00+0700,1.07635,1.0787,1.0731600000000001,1.07738,39815
2024-02-19T07:00:00+0700,1.07689,1.07889,1.07616,1.07763,24171
2024-02-20T07:00:00+0700,1.0776,1.08384,1.07611,1.08049,41012
2024-02-21T07:00:00+0700,1.08027,1.08238,1.07895,1.0816,39715
2024-02-22T07:00:00+0700,1.08158,1.08878,1.08023,1.082,41531
2024-02-23T07:00:00+0700,1.08199,1.0839,1.08113,1.08169,35421
2024-02-26T07:00:00+0700,1.08284,1.08592,1.08122,1.0848200000000001,31481
2024-02-27T07:00:00+0700,1.08479,1.08654,1.0832600000000001,1.08414,31000
2024-02-28T07:00:00+0700,1.084,1.08454,1.07962,1.08353,35509
2024-02-29T07:00:00+0700,1.08317,1.08554,1.07954,1.08025,45211
2024-03-01T07:00:00+0700,1.07958,1.08427,1.07945,1.08365,38780
2024-03-04T07:00:00+0700,1.0839,1.08663,1.08324,1.0853,31630
2024-03-05T07:00:00+0700,1.08529,1.08756,1.08398,1.08538,33309
2024-03-06T07:00:00+0700,1.08538,1.09149,1.08417,1.08959,35706
2024-03-07T07:00:00+0700,1.08959,1.09487,1.08674,1.09453,37162
2024-03-08T07:00:00+0700,1.09451,1.09807,1.09188,1.09349,42050
2024-03-11T07:00:00+0700,1.09413,1.09476,1.09142,1.0924800000000001,30354
2024-03-12T07:00:00+0700,1.0924800000000001,1.09434,1.09018,1.09257,36887
2024-03-13T07:00:00+0700,1.09217,1.09633,1.0919699999999999,1.09468,32322
2024-03-14T07:00:00+0700,1.09468,1.09542,1.08802,1.08822,37026
2024-03-15T07:00:00+0700,1.08822,1.08991,1.08725,1.08878,32912
2024-03-18T07:00:00+0700,1.08896,1.09056,1.08656,1.08695,25633
2024-03-19T07:00:00+0700,1.08695,1.08761,1.08343,1.08627,34788
2024-03-20T07:00:00+0700,1.0861,1.09223,1.08359,1.09191,34854
2024-03-21T07:00:00+0700,1.09166,1.0942,1.0855,1.08571,39578
2024-03-22T07:00:00+0700,1.08568,1.08677,1.08013,1.08051,32750
2024-03-25T07:00:00+0700,1.08047,1.0842,1.08017,1.08346,27280
2024-03-26T07:00:00+0700,1.08346,1.08639,1.08238,1.08284,30642
2024-03-27T07:00:00+0700,1.08285,1.08385,1.08103,1.0825,30228
2024-03-28T07:00:00+0700,1.0825,1.08262,1.07746,1.07857,34050
2024-03-29T07:00:00+0700,1.07837,1.08045,1.07675,1.07898,25614
2024-04-01T07:00:00+0700,1.07825,1.07984,1.07304,1.07404,29401
2024-04-02T07:00:00+0700,1.07403,1.07785,1.07242,1.0766499999999999,32810
2024-04-03T07:00:00+0700,1.07667,1.08364,1.07635,1.08332,33783
2024-04-04T07:00:00+0700,1.08332,1.08761,1.08304,1.08341,29564
2024-04-05T07:00:00+0700,1.08312,1.08474,1.0791,1.08336,37644
2024-04-08T07:00:00+0700,1.0833,1.08616,1.08205,1.08565,30196
2024-04-09T07:00:00+0700,1.08512,1.08846,1.08472,1.0854300000000001,28975
2024-04-10T07:00:00+0700,1.08538,1.0866,1.07283,1.07396,41973
2024-04-11T07:00:00+0700,1.07393,1.07561,1.06988,1.0723,43432
2024-04-12T07:00:00+0700,1.0723,1.07289,1.06221,1.06375,39575
2024-04-15T07:00:00+0700,1.063,1.06647,1.06198,1.06216,43940
2024-04-16T07:00:00+0700,1.06212,1.06532,1.06007,1.06159,50876
2024-04-17T07:00:00+0700,1.06121,1.06791,1.06058,1.067,45293
2024-04-18T07:00:00+0700,1.06692,1.06895,1.06389,1.06405,38263
2024-04-19T07:00:00+0700,1.06415,1.0677,1.06101,1.06519,55219
2024-04-22T07:00:00+0700,1.06474,1.06702,1.06235,1.0653,34354
2024-04-23T07:00:00+0700,1.06535,1.07109,1.06381,1.06999,38761
2024-04-24T07:00:00+0700,1.07004,1.07138,1.06775,1.06973,34267
2024-04-25T07:00:00+0700,1.06934,1.07396,1.06778,1.07283,38835
2024-04-26T07:00:00+0700,1.07254,1.07524,1.06736,1.06918,38848
2024-04-29T07:00:00+0700,1.06873,1.07332,1.06852,1.07191,41432
2024-04-30T07:00:00+0700,1.0719400000000001,1.07349,1.06637,1.06646,40439
2024-05-01T07:00:00+0700,1.06641,1.07323,1.0648900000000001,1.0708,40805
2024-05-02T07:00:00+0700,1.07089,1.07297,1.06738,1.07237,43888
2024-05-03T07:00:00+0700,1.07219,1.08115,1.07191,1.07596,44102
2024-05-06T07:00:00+0700,1.07582,1.07903,1.07548,1.07673,26822
2024-05-07T07:00:00+0700,1.07673,1.0787,1.07475,1.07531,30058
2024-05-08T07:00:00+0700,1.07531,1.07571,1.07345,1.07467,26511
2024-05-09T07:00:00+0700,1.07437,1.0784,1.07235,1.07807,28862
2024-05-10T07:00:00+0700,1.07789,1.07895,1.07598,1.07681,28477
2024-05-13T07:00:00+0700,1.07672,1.08064,1.07653,1.07883,28007
2024-05-14T07:00:00+0700,1.07863,1.08252,1.07667,1.08175,28343
2024-05-15T07:00:00+0700,1.08171,1.08856,1.0812599999999999,1.08828,34816
2024-05-16T07:00:00+0700,1.08828,1.08945,1.0854,1.08654,31056
2024-05-17T07:00:00+0700,1.08656,1.08781,1.08352,1.08663,26062
2024-05-20T07:00:00+0700,1.08649,1.0884,1.0854,1.0855299999999999,25753
2024-05-21T07:00:00+0700,1.08555,1.08743,1.08422,1.08523,29225
2024-05-22T07:00:00+0700,1.08527,1.08631,1.0817,1.08213,31887
2024-05-23T07:00:00+0700,1.08213,1.08606,1.08044,1.08136,37389
2024-05-24T07:00:00+0700,1.08102,1.08573,1.08051,1.08455,28333
2024-05-27T07:00:00+0700,1.08429,1.0867,1.08402,1.08572,18533
2024-05-28T07:00:00+0700,1.08557,1.08885,1.08498,1.0855299999999999,32610
2024-05-29T07:00:00+0700,1.08552,1.08592,1.07992,1.07994,35288
2024-05-30T07:00:00+0700,1.07992,1.08446,1.07878,1.08303,34485
2024-05-31T07:00:00+0700,1.08269,1.08819,1.08108,1.08449,38272
2024-06-03T07:00:00+0700,1.08437,1.09033,1.08274,1.0903,37608
2024-06-04T07:00:00+0700,1.09005,1.09155,1.08585,1.08777,41111
2024-06-05T07:00:00+0700,1.08776,1.08915,1.0854,1.0867,33117
2024-06-06T07:00:00+0700,1.0867,1.0901399999999999,1.08615,1.08866,32657
2024-06-07T07:00:00+0700,1.08864,1.09013,1.07992,1.08001,39264
2024-06-10T07:00:00+0700,1.07713,1.07811,1.07324,1.07637,34595
2024-06-11T07:00:00+0700,1.07637,1.0773,1.0719,1.07389,34639
2024-06-12T07:00:00+0700,1.07329,1.08518,1.07329,1.08073,44598
2024-06-13T07:00:00+0700,1.08075,1.0816,1.07324,1.07355,39498
2024-06-14T07:00:00+0700,1.07348,1.07444,1.06671,1.07013,45784
2024-06-17T07:00:00+0700,1.07022,1.07374,1.06859,1.07328,37331
2024-06-18T07:00:00+0700,1.07327,1.0761,1.07096,1.07384,36433
2024-06-19T07:00:00+0700,1.07379,1.0753,1.07244,1.07409,23397
2024-06-20T07:00:00+0700,1.07384,1.07483,1.07003,1.07004,33879
2024-06-21T07:00:00+0700,1.07005,1.07201,1.06706,1.06911,36588
2024-06-24T07:00:00+0700,1.06799,1.07459,1.06799,1.07306,33213
2024-06-25T07:00:00+0700,1.0729899999999999,1.07437,1.06903,1.07127,31264
2024-06-26T07:00:00+0700,1.07116,1.07175,1.06656,1.06791,35681
2024-06-27T07:00:00+0700,1.06791,1.0726,1.06766,1.07024,35603
2024-06-28T07:00:00+0700,1.07024,1.07243,1.0685,1.07104,40497
2024-07-01T07:00:00+0700,1.07426,1.07759,1.0719400000000001,1.07389,39014
2024-07-02T07:00:00+0700,1.07389,1.07467,1.07095,1.07439,34676
2024-07-03T07:00:00+0700,1.07437,1.08163,1.07358,1.07837,31157
2024-07-04T07:00:00+0700,1.07837,1.08134,1.07809,1.08093,21263
2024-07-05T07:00:00+0700,1.08093,1.08421,1.07985,1.08349,34574
2024-07-08T07:00:00+0700,1.07999,1.08446,1.07999,1.08225,33623
2024-07-09T07:00:00+0700,1.08227,1.08329,1.0805,1.08123,32239
2024-07-10T07:00:00+0700,1.08116,1.08293,1.08105,1.08288,28357
2024-07-11T07:00:00+0700,1.08288,1.08995,1.0825,1.08667,40801
2024-07-12T07:00:00+0700,1.08643,1.09109,1.08613,1.09049,39032
2024-07-15T07:00:00+0700,1.08832,1.09219,1.08812,1.08928,36529
2024-07-16T07:00:00+0700,1.08928,1.0905,1.08711,1.08979,32541
2024-07-17T07:00:00+0700,1.08975,1.09476,1.08947,1.0937999999999999,38127
2024-07-18T07:00:00+0700,1.09374,1.09406,1.08931,1.08952,37489
2024-07-19T07:00:00+0700,1.0895,1.09013,1.08753,1.08794,31975
2024-07-22T07:00:00+0700,1.08835,1.09022,1.0872600000000001,1.08893,31044
2024-07-23T07:00:00+0700,1.08894,1.08962,1.08434,1.08525,30575
2024-07-24T07:00:00+0700,1.08525,1.0866,1.08252,1.08383,35285
2024-07-25T07:00:00+0700,1.08384,1.08696,1.08279,1.08443,45047
2024-07-26T07:00:00+0700,1.08441,1.08677,1.08416,1.08536,32707
2024-07-29T07:00:00+0700,1.08528,1.08694,1.08024,1.08199,30481
2024-07-30T07:00:00+0700,1.08155,1.08353,1.07978,1.08139,32703
2024-07-31T07:00:00+0700,1.08136,1.0849,1.08014,1.08242,49150
2024-08-01T07:00:00+0700,1.08241,1.08349,1.07771,1.07901,46127
2024-08-02T07:00:00+0700,1.07901,1.09262,1.07813,1.09085,55014
2024-08-05T07:00:00+0700,1.09222,1.10082,1.08923,1.09505,88438
2024-08-06T07:00:00+0700,1.09505,1.09626,1.09032,1.09289,63318
2024-08-07T07:00:00+0700,1.09253,1.09361,1.0905,1.09206,48997
2024-08-08T07:00:00+0700,1.09205,1.09446,1.08812,1.09174,44665
2024-08-09T07:00:00+0700,1.09173,1.0930900000000001,1.09086,1.09111,31962
2024-08-12T07:00:00+0700,1.09132,1.09389,1.09096,1.09301,27283
2024-08-13T07:00:00+0700,1.093,1.09991,1.09134,1.09916,31676
2024-08-14T07:00:00+0700,1.09916,1.10469,1.09823,1.10109,33644
2024-08-15T07:00:00+0700,1.10099,1.10154,1.09491,1.09706,29383
2024-08-16T07:00:00+0700,1.09712,1.1029,1.09671,1.10176,25740
2024-08-19T07:00:00+0700,1.10264,1.10859,1.1022,1.10837,30525
2024-08-20T07:00:00+0700,1.10835,1.11294,1.10715,1.11281,34928
2024-08-21T07:00:00+0700,1.11282,1.11735,1.10986,1.11481,38289
2024-08-22T07:00:00+0700,1.1148,1.11635,1.10976,1.11106,35247
2024-08-23T07:00:00+0700,1.11106,1.12003,1.11031,1.11876,38041
2024-08-26T07:00:00+0700,1.11839,1.12012,1.11496,1.11596,34681
2024-08-27T07:00:00+0700,1.11574,1.11901,1.115,1.11824,31877
2024-08-28T07:00:00+0700,1.11824,1.11845,1.11045,1.11182,35004
2024-08-29T07:00:00+0700,1.11182,1.11395,1.10551,1.1076,39151
2024-08-30T07:00:00+0700,1.10759,1.10946,1.10431,1.10436,37828
2024-09-02T07:00:00+0700,1.10445,1.1077,1.10415,1.10699,22039
2024-09-03T07:00:00+0700,1.10699,1.10724,1.10259,1.10419,37789
2024-09-04T07:00:00+0700,1.10419,1.10947,1.10346,1.10807,35928
2024-09-05T07:00:00+0700,1.10807,1.11191,1.10742,1.1109,37435
2024-09-06T07:00:00+0700,1.11071,1.11549,1.10652,1.10818,46451
2024-09-09T07:00:00+0700,1.10757,1.10906,1.10325,1.1033,32386
2024-09-10T07:00:00+0700,1.10331,1.10492,1.10147,1.10181,28765
2024-09-11T07:00:00+0700,1.10181,1.10544,1.10016,1.10105,40874
2024-09-12T07:00:00+0700,1.10104,1.10746,1.1005,1.1072899999999999,36593
2024-09-13T07:00:00+0700,1.1072899999999999,1.11013,1.10671,1.10697,36468
2024-09-16T07:00:00+0700,1.10742,1.11371,1.10735,1.11311,31986
2024-09-17T07:00:00+0700,1.1131199999999999,1.11457,1.11104,1.11121,37334
2024-09-18T07:00:00+0700,1.11122,1.11885,1.10962,1.11173,42735
2024-09-19T07:00:00+0700,1.11164,1.11784,1.10681,1.116,52991
2024-09-20T07:00:00+0700,1.11599,1.11815,1.11356,1.1162,44143
2024-09-23T07:00:00+0700,1.11569,1.1166800000000001,1.10827,1.11098,39572
2024-09-24T07:00:00+0700,1.11103,1.1179999999999999,1.1103,1.11781,38848
2024-09-25T07:00:00+0700,1.11776,1.12134,1.11211,1.11315,39226
2024-09-26T07:00:00+0700,1.11316,1.11888,1.11253,1.11754,44944
2024-09-27T07:00:00+0700,1.11749,1.12024,1.11245,1.11606,50437
2024-09-30T07:00:00+0700,1.11539,1.12084,1.11132,1.11333,45557
2024-10-01T07:00:00+0700,1.11333,1.11436,1.10453,1.10663,48948
2024-10-02T07:00:00+0700,1.10651,1.10824,1.10322,1.10432,39413
2024-10-03T07:00:00+0700,1.1042399999999999,1.1049,1.10078,1.10292,44041
2024-10-04T07:00:00+0700,1.10292,1.10391,1.09508,1.09646,42937
2024-10-07T07:00:00+0700,1.0959,1.09864,1.09538,1.09697,42049
2024-10-08T07:00:00+0700,1.09703,1.09967,1.09605,1.09731,39753
2024-10-09T07:00:00+0700,1.09734,1.09806,1.09357,1.09375,35929
2024-10-10T07:00:00+0700,1.09375,1.09544,1.08998,1.0924,42390
2024-10-11T07:00:00+0700,1.0924,1.09533,1.09229,1.09299,29455
2024-10-14T07:00:00+0700,1.09312,1.09362,1.08877,1.09074,27728
2024-10-15T07:00:00+0700,1.09074,1.09162,1.08815,1.08872,33221
2024-10-16T07:00:00+0700,1.08866,1.09009,1.08528,1.08605,31823
2024-10-17T07:00:00+0700,1.08599,1.08731,1.08106,1.08299,35917
2024-10-18T07:00:00+0700,1.08299,1.08691,1.08237,1.08652,28445
2024-10-21T07:00:00+0700,1.08601,1.0871,1.08107,1.08138,27347
2024-10-22T07:00:00+0700,1.08139,1.08376,1.07921,1.0796999999999999,30203
2024-10-23T07:00:00+0700,1.07973,1.08062,1.07608,1.07804,32886
2024-10-24T07:00:00+0700,1.07801,1.08294,1.07701,1.08264,35202
2024-10-25T07:00:00+0700,1.08262,1.08389,1.07925,1.07937,30043
2024-10-28T07:00:00+0700,1.07961,1.08271,1.07816,1.08107,32805
2024-10-29T07:00:00+0700,1.08107,1.08259,1.07684,1.08169,38625
2024-10-30T07:00:00+0700,1.08169,1.08709,1.08078,1.08542,40786
2024-10-31T07:00:00+0700,1.08545,1.08877,1.08435,1.08822,44040
2024-11-01T07:00:00+0700,1.08822,1.09053,1.08314,1.08325,39583
2024-11-04T07:00:00+0700,1.0876,1.09143,1.08693,1.08756,41038
2024-11-05T07:00:00+0700,1.08756,1.09361,1.08715,1.09268,31028
2024-11-06T07:00:00+0700,1.09266,1.09366,1.0682,1.07244,96654
2024-11-07T07:00:00+0700,1.07244,1.08243,1.07123,1.08033,59068
2024-11-08T07:00:00+0700,1.08042,1.08047,1.06864,1.07144,51361
2024-11-11T07:00:00+0700,1.07035,1.07274,1.06282,1.06507,38453
2024-11-12T07:00:00+0700,1.06491,1.06626,1.05946,1.06194,46182
2024-11-13T07:00:00+0700,1.06201,1.06535,1.05553,1.0562,50781
2024-11-14T07:00:00+0700,1.05614,1.0582,1.0496,1.05288,54020
2024-11-15T07:00:00+0700,1.05289,1.05926,1.05159,1.05396,51780
2024-11-18T07:00:00+0700,1.05288,1.06067,1.05287,1.05969,42819
2024-11-19T07:00:00+0700,1.05969,1.06005,1.05235,1.05929,50215
2024-11-20T07:00:00+0700,1.05928,1.06093,1.05063,1.05422,41168
2024-11-21T07:00:00+0700,1.05422,1.05544,1.04617,1.0473,47528
2024-11-22T07:00:00+0700,1.04729,1.04974,1.03333,1.04141,54028
2024-11-25T07:00:00+0700,1.04795,1.05297,1.04486,1.0492,55672
2024-11-26T07:00:00+0700,1.0492,1.05443,1.04245,1.04808,61593
2024-11-27T07:00:00+0700,1.04808,1.05872,1.04739,1.05643,55150
2024-11-28T07:00:00+0700,1.05643,1.05691,1.05271,1.05464,35565
2024-11-29T07:00:00+0700,1.05464,1.05968,1.0541,1.0574,55088
2024-12-02T07:00:00+0700,1.05652,1.05691,1.04601,1.04962,60942
2024-12-03T07:00:00+0700,1.04962,1.05346,1.04803,1.05049,51445
2024-12-04T07:00:00+0700,1.0505,1.05437,1.04719,1.05074,55624
2024-12-05T07:00:00+0700,1.0508,1.05891,1.05046,1.05827,45547
2024-12-06T07:00:00+0700,1.05827,1.06292,1.05418,1.05668,46145
2024-12-09T07:00:00+0700,1.05591,1.0594,1.05316,1.05521,41272
2024-12-10T07:00:00+0700,1.05521,1.05676,1.0498,1.0526200000000001,41004
2024-12-11T07:00:00+0700,1.0526200000000001,1.05389,1.04798,1.04922,48783
2024-12-12T07:00:00+0700,1.04922,1.05304,1.04633,1.04648,51277
2024-12-13T07:00:00+0700,1.04648,1.05237,1.04527,1.04962,42763
2024-12-16T07:00:00+0700,1.04834,1.05243,1.04742,1.05092,39647
2024-12-17T07:00:00+0700,1.05092,1.05339,1.04787,1.04898,41337
2024-12-18T07:00:00+0700,1.04898,1.0512299999999999,1.03437,1.03509,49069
2024-12-19T07:00:00+0700,1.03509,1.04219,1.03465,1.03609,60353
2024-12-20T07:00:00+0700,1.03578,1.0447,1.03426,1.04281,51143
2024-12-23T07:00:00+0700,1.0429599999999999,1.04449,1.03837,1.04039,35865
2024-12-24T07:00:00+0700,1.04039,1.04096,1.03831,1.03895,26436
2024-12-26T07:00:00+0700,1.03947,1.04294,1.039,1.04149,24710
2024-12-27T07:00:00+0700,1.04148,1.0443500000000001,1.04046,1.04201,34006
2024-12-30T07:00:00+0700,1.04177,1.0458,1.03713,1.04057,35942
2024-12-31T07:00:00+0700,1.04057,1.0424,1.03434,1.0352,38896
2025-01-02T07:00:00+0700,1.03504,1.03751,1.02241,1.02563,47303
2025-01-03T07:00:00+0700,1.02563,1.03094,1.02546,1.03058,36791
2025-01-06T07:00:00+0700,1.03009,1.04363,1.02949,1.03883,55031
2025-01-07T07:00:00+0700,1.03879,1.04339,1.03385,1.0339,47569
2025-01-08T07:00:00+0700,1.0339,1.03572,1.02726,1.03171,50153
2025-01-09T07:00:00+0700,1.03171,1.0321,1.02832,1.02981,35682
2025-01-10T07:00:00+0700,1.02981,1.03114,1.02128,1.02403,48383
2025-01-13T07:00:00+0700,1.02297,1.02494,1.01773,1.02433,48704
2025-01-14T07:00:00+0700,1.02433,1.03082,1.02381,1.03066,51266
2025-01-15T07:00:00+0700,1.03066,1.03538,1.02587,1.02872,44496
2025-01-16T07:00:00+0700,1.02872,1.03146,1.02602,1.02953,48713
2025-01-17T07:00:00+0700,1.02941,1.03301,1.02644,1.02647,43967
2025-01-20T07:00:00+0700,1.02775,1.04338,1.02659,1.04146,48803
2025-01-21T07:00:00+0700,1.04146,1.04349,1.03415,1.04241,58578
2025-01-22T07:00:00+0700,1.04251,1.04568,1.03917,1.04075,45248
2025-01-23T07:00:00+0700,1.04072,1.0437400000000001,1.03717,1.04141,45004
2025-01-24T07:00:00+0700,1.04141,1.0521,1.04111,1.04901,49905
2025-01-27T07:00:00+0700,1.04737,1.05327,1.04535,1.04905,54136
2025-01-28T07:00:00+0700,1.04905,1.04922,1.04133,1.04289,48738
2025-01-29T07:00:00+0700,1.04289,1.04432,1.03819,1.04198,49619
2025-01-30T07:00:00+0700,1.04198,1.04674,1.03857,1.0387,47932
2025-01-31T07:00:00+0700,1.0387,1.04335,1.03496,1.03596,57953
2025-02-03T07:00:00+0700,1.02419,1.03494,1.02102,1.03429,81344
2025-02-04T07:00:00+0700,1.03429,1.03871,1.02718,1.03776,52375
2025-02-05T07:00:00+0700,1.03776,1.0442,1.03693,1.04009,47317
2025-02-06T07:00:00+0700,1.04009,1.0405,1.03521,1.03821,42953
2025-02-07T07:00:00+0700,1.03821,1.04118,1.03046,1.03261,49581
2025-02-10T07:00:00+0700,1.02879,1.0336,1.02791,1.03055,37201
2025-02-11T07:00:00+0700,1.03055,1.03805,1.02916,1.03599,35503
2025-02-12T07:00:00+0700,1.03599,1.04293,1.03167,1.0381,49933
2025-02-13T07:00:00+0700,1.0381,1.04665,1.03726,1.04625,54938
2025-02-14T07:00:00+0700,1.04625,1.05138,1.04468,1.04899,42127
2025-02-17T07:00:00+0700,1.04834,1.05059,1.04666,1.04827,28917
2025-02-18T07:00:00+0700,1.04826,1.04858,1.04347,1.04444,35422
2025-02-19T07:00:00+0700,1.04444,1.04609,1.04003,1.04212,38438
2025-02-20T07:00:00+0700,1.04208,1.0503,1.04157,1.04999,40904
2025-02-21T07:00:00+0700,1.04996,1.05052,1.0449,1.04516,42139
